anio;region_sanitaria ;municipio_id;municipio_nombre ;CIE10_codigo;CIE10_descripcion;clasificacion;cantidad
2013;VII;06408;Hurlingham;O15;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2013;VII;06410;Ituzaingó;O87;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2013;V;06412;José C. Paz;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;1
2013;XII;06427;La Matanza;O45;ATENCION MATERNA RELACIONADA CON EL FETO Y LA CAVIDAD AMNIOTICA Y CON POSIBLES PROBLEMAS DEL PARTO (O30-O48);DIRECTA;1
2013;XII;06427;La Matanza;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2013;XII;06427;La Matanza;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;3
2013;XII;06427;La Matanza;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;1
2013;XII;06427;La Matanza;O98;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2013;XI;06441;La Plata;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2013;XI;06441;La Plata;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;2
2013;VI;06434;Lanús;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2013;VI;06434;Lanús;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;1
2013;IX;06448;Laprida;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;1
2013;IX;06455;Las Flores;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2013;III;06462;Leandro N. Alem;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2013;VI;06490;Lomas de Zamora;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;1
2013;VI;06490;Lomas de Zamora;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2013;VII;06497;Luján;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2013;V;06515;Malvinas Argentinas;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2013;V;06515;Malvinas Argentinas;O73;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2013;V;06515;Malvinas Argentinas;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2013;VII;06525;Marcos Paz;O45;ATENCION MATERNA RELACIONADA CON EL FETO Y LA CAVIDAD AMNIOTICA Y CON POSIBLES PROBLEMAS DEL PARTO (O30-O48);DIRECTA;1
2013;VII;06525;Marcos Paz;B20;ENFERMEDAD POR VIRUS DE LA INMUNODEFICIENCIA HUMANA (V.I.H.) (B20 - B24);INDIRECTA;1
2013;VII;06539;Merlo;O71;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2013;VII;06539;Merlo;O15;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2013;VII;06539;Merlo;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2013;VII;06539;Merlo;O26;OTROS TRASTORNOS MATERNOS RELACIONADOS PRINCIPALMENTE CON EL EMBARAZO (O20 - O29);DIRECTA;1
2013;VII;06539;Merlo;O98;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2013;VII;06560;Moreno;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2013;VII;06560;Moreno;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;2
2013;VII;06560;Moreno;O15;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2013;VII;06560;Moreno;O01;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2013;VII;06568;Morón;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;3
2013;VIII;06581;Necochea;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2013;V;06638;Pilar;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2013;V;06638;Pilar;O01;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2013;XI;06648;Presidente Perón;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2013;XI;06648;Presidente Perón;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;1
2013;VI;06658;Quilmes;O15;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2013;VI;06658;Quilmes;O00;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2013;VI;06658;Quilmes;O04;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2013;V;06756;San Isidro;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2013;V;06760;San Miguel;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2013;V;06760;San Miguel;O24;OTROS TRASTORNOS MATERNOS RELACIONADOS PRINCIPALMENTE CON EL EMBARAZO (O20 - O29);DIRECTA;1
2013;V;06760;San Miguel;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2013;IV;06763;San Nicolás;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2013;IV;06763;San Nicolás;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2013;XI;06778;San Vicente;O45;ATENCION MATERNA RELACIONADA CON EL FETO Y LA CAVIDAD AMNIOTICA Y CON POSIBLES PROBLEMAS DEL PARTO (O30-O48);DIRECTA;1
2013;XI;06778;San Vicente;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2013;V;06805;Tigre;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2013;V;06805;Tigre;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;2
2013;VII;06840;Tres de Febrero;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2014;Ignorado;06999;Ignorado;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2014;VI;06028;Almirante Brown;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;2
2014;VI;06028;Almirante Brown;O98;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2014;VI;06028;Almirante Brown;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;2
2014;VI;06035;Avellaneda;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2014;VI;06035;Avellaneda;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2014;VI;06035;Avellaneda;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;1
2014;VI;06035;Avellaneda;B24;ENFERMEDAD POR VIRUS DE LA INMUNODEFICIENCIA HUMANA (V.I.H.) (B20 - B24);INDIRECTA;1
2014;IX;06049;Azul;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2014;VI;06091;Berazategui;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2014;XI;06098;Berisso;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2014;XI;06098;Berisso;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2014;X;06112;Bragado;O23;OTROS TRASTORNOS MATERNOS RELACIONADOS PRINCIPALMENTE CON EL EMBARAZO (O20 - O29);DIRECTA;1
2014;V;06126;Campana;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2014;IV;06161;Carmen de Areco;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2014;VIII;06420;La Costa;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;1
2014;VI;06260;Esteban Echeverría;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2014;VI;06274;Florencio Varela;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2014;VI;06274;Florencio Varela;O98;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2014;VIII;06357;General Pueyrredón;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2014;VIII;06357;General Pueyrredón;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;1
2014;VII;06364;General Rodríguez;O15;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2014;I;06399;Guaminí;O75;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2014;VII;06410;Ituzaingó;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2014;V;06412;José C. Paz;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2014;V;06412;José C. Paz;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;2
2014;XII;06427;La Matanza;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2014;XII;06427;La Matanza;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;4
2014;XII;06427;La Matanza;O04;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2014;XII;06427;La Matanza;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2014;XII;06427;La Matanza;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;1
2014;XII;06427;La Matanza;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;2
2014;XI;06441;La Plata;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2014;XI;06441;La Plata;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;1
2014;VI;06434;Lanús;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2014;VI;06434;Lanús;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2014;IX;06455;Las Flores;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;1
2014;III;06462;Leandro N. Alem;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2014;VIII;06476;Lobería;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2014;VI;06490;Lomas de Zamora;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2014;V;06515;Malvinas Argentinas;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2014;V;06515;Malvinas Argentinas;O01;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2014;V;06515;Malvinas Argentinas;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2014;VIII;06518;Mar Chiquita;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2014;VII;06525;Marcos Paz;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2014;VII;06539;Merlo;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2014;VII;06539;Merlo;O88;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2014;VII;06539;Merlo;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2014;VII;06539;Merlo;B20;ENFERMEDAD POR VIRUS DE LA INMUNODEFICIENCIA HUMANA (V.I.H.) (B20 - B24);INDIRECTA;1
2014;VII;06539;Merlo;B24;ENFERMEDAD POR VIRUS DE LA INMUNODEFICIENCIA HUMANA (V.I.H.) (B20 - B24);INDIRECTA;1
2014;XI;06547;Monte;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2014;VII;06560;Moreno;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2014;VII;06560;Moreno;O88;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2014;VII;06560;Moreno;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2014;VII;06560;Moreno;O15;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2014;VII;06560;Moreno;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2014;VII;06560;Moreno;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;2
2014;VII;06568;Morón;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2014;VII;06568;Morón;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2014;VII;06568;Morón;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2014;VIII;06581;Necochea;O45;ATENCION MATERNA RELACIONADA CON EL FETO Y LA CAVIDAD AMNIOTICA Y CON POSIBLES PROBLEMAS DEL PARTO (O30-O48);DIRECTA;1
2014;II;06588;9 de Julio;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2014;II;06588;9 de Julio;O26;OTROS TRASTORNOS MATERNOS RELACIONADOS PRINCIPALMENTE CON EL EMBARAZO (O20 - O29);DIRECTA;1
2014;V;06638;Pilar;O62;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2014;V;06638;Pilar;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2014;V;06638;Pilar;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2014;V;06638;Pilar;O15;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2014;V;06638;Pilar;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;1
2014;XI;06648;Presidente Perón;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;2
2014;VI;06658;Quilmes;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2014;VI;06658;Quilmes;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;4
2014;VI;06658;Quilmes;B20;ENFERMEDAD POR VIRUS DE LA INMUNODEFICIENCIA HUMANA (V.I.H.) (B20 - B24);INDIRECTA;1
2014;V;06749;San Fernando;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2014;V;06756;San Isidro;O71;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2014;V;06756;San Isidro;O75;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2014;IV;06763;San Nicolás;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2014;IV;06770;San Pedro;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2014;V;06805;Tigre;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2014;V;06805;Tigre;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2014;V;06805;Tigre;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;2
2014;VII;06840;Tres de Febrero;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2014;VII;06840;Tres de Febrero;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2014;VII;06840;Tres de Febrero;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2014;VIII;06868;Villa Gesell;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2014;V;06882;Zárate;O45;ATENCION MATERNA RELACIONADA CON EL FETO Y LA CAVIDAD AMNIOTICA Y CON POSIBLES PROBLEMAS DEL PARTO (O30-O48);DIRECTA;1
2014;V;06882;Zárate;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2014;V;06882;Zárate;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2015;I;06014;Adolfo Gonzales Chaves;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2015;VI;06028;Almirante Brown;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2015;VI;06028;Almirante Brown;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;1
2015;VI;06035;Avellaneda;O62;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2015;I;06056;Bahía Blanca;O88;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2015;I;06056;Bahía Blanca;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;1
2015;I;06056;Bahía Blanca;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;2
2015;VI;06091;Berazategui;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2015;VI;06091;Berazategui;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2015;XI;06098;Berisso;O01;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2015;XI;06134;Cañuelas;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;1
2015;VIII;06420;La Costa;O15;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2015;XI;06245;Ensenada;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;1
2015;XI;06245;Ensenada;O22;OTROS TRASTORNOS MATERNOS RELACIONADOS PRINCIPALMENTE CON EL EMBARAZO (O20 - O29);DIRECTA;1
2015;V;06252;Escobar;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2015;VI;06260;Esteban Echeverría;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2015;VI;06260;Esteban Echeverría;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2015;V;06266;Exaltación de la Cruz;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2015;V;06266;Exaltación de la Cruz;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2015;VI;06270;Ezeiza;O06;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2015;VI;06274;Florencio Varela;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2015;VI;06274;Florencio Varela;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;2
2015;VI;06274;Florencio Varela;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2015;VI;06274;Florencio Varela;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2015;VIII;06280;General Alvarado;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;1
2015;VIII;06357;General Pueyrredón;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;2
2015;VII;06364;General Rodríguez;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2015;V;06371;General San Martín;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;1
2015;VII;06408;Hurlingham;O00;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2015;VII;06408;Hurlingham;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2015;VII;06410;Ituzaingó;O23;OTROS TRASTORNOS MATERNOS RELACIONADOS PRINCIPALMENTE CON EL EMBARAZO (O20 - O29);DIRECTA;1
2015;V;06412;José C. Paz;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2015;V;06412;José C. Paz;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;1
2015;V;06412;José C. Paz;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2015;III;06413;Junín;O99;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);INDIRECTA;1
2015;XII;06427;La Matanza;O45;ATENCION MATERNA RELACIONADA CON EL FETO Y LA CAVIDAD AMNIOTICA Y CON POSIBLES PROBLEMAS DEL PARTO (O30-O48);DIRECTA;2
2015;XII;06427;La Matanza;O62;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;1
2015;XII;06427;La Matanza;O72;COMPLICACIONES DEL TRABAJO DE PARTO Y DEL PARTO (O60 - O75);DIRECTA;3
2015;XII;06427;La Matanza;O85;COMPLICACIONES PRINCIPALMENTE RELACIONADAS CON EL PUERPERIO (O85 - O92);DIRECTA;3
2015;XII;06427;La Matanza;O14;EDEMA, PROTEINURIA Y TRASTORNOS HIPERTENSIVOS EN EL EMBARAZO, EL PARTO Y EL PUERPERIO (O10 - O16);DIRECTA;1
2015;XII;06427;La Matanza;O05;EMBARAZO TERMINADO EN ABORTO (O00 - O08);DIRECTA;1
2015;XII;06427;La Matanza;O95;OTRAS AFECCIONES OBSTETRICAS NO CLASIFICADAS EN OTRA PARTE (O95 - O99);DIRECTA;1
